region,cluster,Resource,Resource_Type,MGA,R_ID,Zone,LDS,CapRes_1,ESR_1,ESR_2,Existing_Cap_MW,Existing_Charge_Cap_MW,Existing_Cap_MWh,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Charge_Cap_MW,Max_Charge_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag_1,MinCapTag_2,MinCapTag_3
PJM_Dom,1,2756_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,55,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2756_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,55,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2756_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,55,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2756_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,55,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2758_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,24,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2758_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,24,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2758_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,24,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,2758_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,23,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3117_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,19,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,3124_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,11.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,3124_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,11.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,3124_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,9.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW1,conventional_hydroelectric,1,1,9,1,0.8,0,1,10,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW10,conventional_hydroelectric,1,1,9,1,0.8,0,1,13.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,3145_G_HW11,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,3145_G_HW13,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,3145_G_HW18,conventional_hydroelectric,1,1,9,1,0.8,0,1,64.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,3145_G_HW19,conventional_hydroelectric,1,1,9,1,0.8,0,1,64.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW2,conventional_hydroelectric,1,1,9,1,0.8,0,1,11.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW3,conventional_hydroelectric,1,1,9,1,0.8,0,1,12.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW4,conventional_hydroelectric,1,1,9,1,0.8,0,1,11.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW5,conventional_hydroelectric,1,1,9,1,0.8,0,1,12.1,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW6,conventional_hydroelectric,1,1,9,1,0.8,0,1,12.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW7,conventional_hydroelectric,1,1,9,1,0.8,0,1,10.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW8,conventional_hydroelectric,1,1,9,1,0.8,0,1,10.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3145_G_HW9,conventional_hydroelectric,1,1,9,1,0.8,0,1,13.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3153_G_WP1,conventional_hydroelectric,1,1,9,1,0.8,0,1,22,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3153_G_WP2,conventional_hydroelectric,1,1,9,1,0.8,0,1,22,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,33,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_10,conventional_hydroelectric,1,1,9,1,0.8,0,1,37.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_11,conventional_hydroelectric,1,1,9,1,0.8,0,1,37.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_12,conventional_hydroelectric,1,1,9,1,0.8,0,1,37.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,33,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,32,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,32,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_41,conventional_hydroelectric,1,1,9,1,0.8,0,1,2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_42,conventional_hydroelectric,1,1,9,1,0.8,0,1,2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_5,conventional_hydroelectric,1,1,9,1,0.8,0,1,32,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_6,conventional_hydroelectric,1,1,9,1,0.8,0,1,32,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_7,conventional_hydroelectric,1,1,9,1,0.8,0,1,32,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_8,conventional_hydroelectric,1,1,9,1,0.8,0,1,37.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_WMAC,1,3175_G_9,conventional_hydroelectric,1,1,9,1,0.8,0,1,37.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3772_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3772_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3772_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3773_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,7.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3773_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,7.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3773_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,7.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3773_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,7.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3774_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,14.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3774_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,14.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3774_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,14.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3774_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,14.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3777_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,25,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3777_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,25,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3778_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3778_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3779_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,2.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3779_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,2.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3779_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,2.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3779_G_5,conventional_hydroelectric,1,1,9,1,0.8,0,1,2.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3780_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,174,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3780_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,174,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,3789_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,3789_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,3789_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3790_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3790_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3790_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3798_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3798_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
