region,cluster,Resource,Resource_Type,MGA,R_ID,Zone,LDS,CapRes_1,ESR_1,ESR_2,Existing_Cap_MW,Existing_Charge_Cap_MW,Existing_Cap_MWh,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Charge_Cap_MW,Max_Charge_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag_1,MinCapTag_2,MinCapTag_3
PJM_Dom,1,3798_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3798_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3798_G_5,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3821_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,2.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3821_G_5,conventional_hydroelectric,1,1,9,1,0.8,0,1,2.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3825_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,3.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3825_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,3.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3825_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,3.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3825_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3826_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3826_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3827_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,1,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,13.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,46.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,46.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,46.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_5,conventional_hydroelectric,1,1,9,1,0.8,0,1,46.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_6,conventional_hydroelectric,1,1,9,1,0.8,0,1,46.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_7,conventional_hydroelectric,1,1,9,1,0.8,0,1,46.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_A,conventional_hydroelectric,1,1,9,1,0.8,0,1,1,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,3833_G_B,conventional_hydroelectric,1,1,9,1,0.8,0,1,1,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3834_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,10.7,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,3834_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,4258_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,23.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,4258_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,23.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,4258_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,23.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN4,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN5,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN6,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN7,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50010_G_GEN8,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50011_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,24.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50011_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,24.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50011_G_GEN3,conventional_hydroelectric,1,1,9,1,0.8,0,1,24.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_West,1,50011_G_GEN4,conventional_hydroelectric,1,1,9,1,0.8,0,1,24.2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,50036_G_UNT1,conventional_hydroelectric,1,1,9,1,0.8,0,1,9.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,50036_G_UNT2,conventional_hydroelectric,1,1,9,1,0.8,0,1,9.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,50175_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,50175_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,50178_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,50178_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,50178_G_GEN3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,50893_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,50893_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,50894_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_AP,1,50894_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,50897_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,6.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,50897_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,6.8,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,50898_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,8.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,50898_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,8.9,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,52036_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,6.1,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,52036_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,6.1,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,52068_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,3.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,52068_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,3.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_EMAC,1,52068_G_GEN3,conventional_hydroelectric,1,1,9,1,0.8,0,1,3.3,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,52173_G_GEN1,conventional_hydroelectric,1,1,9,1,0.8,0,1,2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_PENE,1,52173_G_GEN2,conventional_hydroelectric,1,1,9,1,0.8,0,1,2,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54525_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54525_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54525_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.4,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,54655_G_SCH1,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,54655_G_SCH2,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_Dom,1,54655_G_SCH3,conventional_hydroelectric,1,1,9,1,0.8,0,1,1.5,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54969_G_1,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54969_G_2,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54969_G_3,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
PJM_COMD,1,54969_G_4,conventional_hydroelectric,1,1,9,1,0.8,0,1,0.6,0,0,0,0,0,0,0,-1,0,-1,0,46475,0,0,0,0,0,0,0,0,9.12,None,0.117,0,1,1,1,0,0,0,0,1,0.083,0.083,0,0,0.006916667,0.013833333,0,0,0,0,0
